ray_id,step,x,y,r,phi,dr,dphi,E,L
6,631,-98105220872.43692,16666651436.816204,99510861882.23857,2.9733138127953485,-295587237.80779153,-0.000504578192876237,299285164.6648196,-4.996540966666673e+18
7,631,-98105087705.76906,27777715165.45256,101961805072.14282,2.8656723388244836,-288527243.8970558,-0.0008010196526652087,298477321.29879993,-8.327568277777781e+18
8,631,-98104940661.0013,38888743679.5764,105531577108.8179,2.7641940548163033,-278822472.0884131,-0.0010468425842854923,297455535.9427231,-1.1658595588888881e+19
9,631,-98104813536.83347,49999749332.377045,110111440697.12921,2.6702497741808418,-267281162.74446872,-0.0012363055455270088,296371855.54086864,-1.4989622900000004e+19
0,632,-98101814019.45337,-49999748528.256195,110108767892.46292,-2.670237410825283,-267279770.49789947,0.0012363655669658134,296371855.54086864,1.4989622900000004e+19
1,632,-98101941548.77867,-38888743213.2329,105528788888.83713,-2.7641835861138695,-278821524.05485594,0.0010468979031420952,297455535.9427231,1.1658595588888881e+19
2,632,-98102089063.55733,-27777714964.17388,101958919802.36464,-2.8656643284012815,-288526711.73199034,0.000801064988384752,298477321.29879993,8.327568277777781e+18
3,632,-98102222656.7165,-16666651387.821083,99507906010.88509,-2.973308766863535,-295587032.88515246,0.0005046081702004046,299285164.6648196,4.996540966666673e+18
4,632,-98102302977.69324,-5555554953.734183,98259483208.34525,-3.085022855204036,-299316346.598336,0.0001725040304391132,299734041.88516045,1.66551365555556e+18
5,632,-98102302977.69324,5555554953.734183,98259483208.34525,3.085022855204036,-299316346.598336,-0.0001725040304391132,299734041.88516045,-1.66551365555556e+18
6,632,-98102222656.7165,16666651387.821083,99507906010.88509,2.973308766863535,-295587032.88515246,-0.0005046081702004046,299285164.6648196,-4.996540966666673e+18
7,632,-98102089063.55733,27777714964.17388,101958919802.36464,2.8656643284012815,-288526711.73199034,-0.000801064988384752,298477321.29879993,-8.327568277777781e+18
8,632,-98101941548.77867,38888743213.2329,105528788888.83713,2.7641835861138695,-278821524.05485594,-0.0010468979031420952,297455535.9427231,-1.1658595588888881e+19
9,632,-98101814019.45337,49999748528.256195,110108767892.46292,2.670237410825283,-267279770.49789947,-0.0012363655669658134,296371855.54086864,-1.4989622900000004e+19
0,633,-98098814499.4821,-49999747722.81473,110106095101.71957,-2.670225046869489,-267278378.15699956,0.0012364255924630057,296371855.54086864,1.4989622900000004e+19
1,633,-98098942434.61758,-38888742746.120964,105526000678.33704,-2.764173116858226,-278820575.95166045,0.0010469532261955582,297455535.9427231,1.1658595588888881e+19
2,633,-98099090420.17091,-27777714762.562572,101956034537.90833,-2.8656563175247034,-288526179.5251999,0.0008011103278696054,298477321.29879993,8.327568277777781e+18
3,633,-98099224440.51848,-16666651338.744816,99504950141.58092,-2.9733037206319355,-295586827.94569004,0.0005046381501753244,299285164.6648196,4.996540966666673e+18
4,633,-98099305018.63992,-5555554951.800346,98256490044.99716,-3.085021130111182,-299316323.0192769,0.00017251454049510096,299734041.88516045,1.66551365555556e+18
5,633,-98099305018.63992,5555554951.800346,98256490044.99716,3.085021130111182,-299316323.0192769,-0.00017251454049510096,299734041.88516045,-1.66551365555556e+18
6,633,-98099224440.51848,16666651338.744816,99504950141.58092,2.9733037206319355,-295586827.94569004,-0.0005046381501753244,299285164.6648196,-4.996540966666673e+18
7,633,-98099090420.17091,27777714762.562572,101956034537.90833,2.8656563175247034,-288526179.5251999,-0.0008011103278696054,298477321.29879993,-8.327568277777781e+18
8,633,-98098942434.61758,38888742746.120964,105526000678.33704,2.764173116858226,-278820575.95166045,-0.0010469532261955582,297455535.9427231,-1.1658595588888881e+19
9,633,-98098814499.4821,49999747722.81473,110106095101.71957,2.670225046869489,-267278378.15699956,-0.0012364255924630057,296371855.54086864,-1.4989622900000004e+19
0,634,-98095814976.91943,-49999746916.05248,110103422324.9001,-2.67021268231342,-267276985.72176102,0.0012364856220189208,296371855.54086864,1.4989622900000004e+19
1,634,-98095943318.51784,-38888742278.24046,105523212477.31833,-2.7641626470493317,-278819627.77882004,0.0010470085534462863,297455535.9427231,1.1658595588888881e+19
2,634,-98096091775.60963,-27777714560.618607,101953149278.77428,-2.8656483061947116,-288525647.27668023,0.000801155671120177,298477321.29879993,8.327568277777781e+18
3,634,-98096226223.8428,-16666651289.587404,99501994274.32623,-2.9732986741005227,-295586622.98940253,0.0005046681328013066,299285164.6648196,4.996540966666673e+18
4,634,-98096307059.53008,-5555554949.8632965,98253496881.88487,-3.085019404913223,-299316299.4382354,0.0001725250515108003,299734041.88516045,1.66551365555556e+18
5,634,-98096307059.53008,5555554949.8632965,98253496881.88487,3.085019404913223,-299316299.4382354,-0.0001725250515108003,299734041.88516045,-1.66551365555556e+18
6,634,-98096226223.8428,16666651289.587404,99501994274.32623,2.9732986741005227,-295586622.98940253,-0.0005046681328013066,299285164.6648196,-4.996540966666673e+18
7,634,-98096091775.60963,27777714560.618607,101953149278.77428,2.8656483061947116,-288525647.27668023,-0.000801155671120177,298477321.29879993,-8.327568277777781e+18
8,634,-98095943318.51784,38888742278.24046,105523212477.31833,2.7641626470493317,-278819627.77882004,-0.0010470085534462863,297455535.9427231,-1.1658595588888881e+19
9,634,-98095814976.91943,49999746916.05248,110103422324.9001,2.67021268231342,-267276985.72176102,-0.0012364856220189208,296371855.54086864,-1.4989622900000004e+19
0,635,-98092815451.76514,-49999746107.96927,110100749562.00545,-2.6702003171570348,-267275593.19217584,0.0012365456556338937,296371855.54086864,1.4989622900000004e+19
1,635,-98092944200.47922,-38888741809.59136,105520424285.7817,-2.7641521766871433,-278818679.5363282,0.0010470638848946844,297455535.9427231,1.1658595588888881e+19
2,635,-98093093129.87338,-27777714358.34194,101950264024.96292,-2.865640294411268,-288525114.98642707,0.0008012010181368747,298477321.29879993,8.327568277777781e+18
3,635,-98093228006.68939,-16666651240.348797,99499038409.12119,-2.9732936272692707,-295586418.0162881,0.0005046981180786615,299285164.6648196,4.996540966666673e+18
4,635,-98093309100.36368,-5555554947.923053,98250503719.0084,-3.0850176796101487,-299316275.85521126,0.00017253556348632794,299734041.88516045,1.66551365555556e+18
5,635,-98093309100.36368,5555554947.923053,98250503719.0084,3.0850176796101487,-299316275.85521126,-0.00017253556348632794,299734041.88516045,-1.66551365555556e+18
6,635,-98093228006.68939,16666651240.348797,99499038409.12119,2.9732936272692707,-295586418.0162881,-0.0005046981180786615,299285164.6648196,-4.996540966666673e+18
7,635,-98093093129.87338,27777714358.34194,101950264024.96292,2.865640294411268,-288525114.98642707,-0.0008012010181368747,298477321.29879993,-8.327568277777781e+18
8,635,-98092944200.47922,38888741809.59136,105520424285.7817,2.7641521766871433,-278818679.5363282,-0.0010470638848946844,297455535.9427231,-1.1658595588888881e+19
9,635,-98092815451.76514,49999746107.96927,110100749562.00545,2.6702003171570348,-267275593.19217584,-0.0012365456556338937,296371855.54086864,-1.4989622900000004e+19
0,636,-98089815924.01903,-49999745298.56491,110098076813.03656,-2.6701879514002935,-267274200.56823605,0.0012366056933082593,296371855.54086864,1.4989622900000004e+19
1,636,-98089945080.50154,-38888741340.173485,105517636103.72783,-2.7641417057716198,-278817731.2241784,0.0010471192205411576,297455535.9427231,1.1658595588888881e+19
2,636,-98090094482.96204,-27777714155.732494,101947378776.47469,-2.865632282174336,-288524582.6544362,0.0008012463689201063,298477321.29879993,8.327568277777781e+18
3,636,-98090229789.0582,-16666651191.029047,99496082545.96596,-2.9732885801381523,-295586213.02634495,0.0005047281060076993,299285164.6648196,4.996540966666673e+18
4,636,-98090311141.14075,-5555554945.979587,98247510556.36778,-3.08501595420195,-299316252.2702042,0.00017254607642180068,299734041.88516045,1.66551365555556e+18
5,636,-98090311141.14075,5555554945.979587,98247510556.36778,3.08501595420195,-299316252.2702042,-0.00017254607642180068,299734041.88516045,-1.66551365555556e+18
6,636,-98090229789.0582,16666651191.029047,99496082545.96596,2.9732885801381523,-295586213.02634495,-0.0005047281060076993,299285164.6648196,-4.996540966666673e+18
7,636,-98090094482.96204,27777714155.732494,101947378776.47469,2.865632282174336,-288524582.6544362,-0.0008012463689201063,298477321.29879993,-8.327568277777781e+18
8,636,-98089945080.50154,38888741340.173485,105517636103.72783,2.7641417057716198,-278817731.2241784,-0.0010471192205411576,297455535.9427231,-1.1658595588888881e+19
9,636,-98089815924.01903,49999745298.56491,110098076813.03656,2.6701879514002935,-267274200.56823605,-0.0012366056933082593,296371855.54086864,-1.4989622900000004e+19
0,637,-98086816393.6808,-49999744487.83928,110095404077.99438,-2.670175585043155,-267272807.84993368,0.0012366657350423526,296371855.54086864,1.4989622900000004e+19
1,637,-98086945958.58461,-38888740869.98682,105514847931.15744,-2.7641312343027185,-278816782.842364,0.0010471745603861109,297455535.9427231,1.1658595588888881e+19
2,637,-98087095834.87546,-27777713952.79023,101944493533.30998,-2.8656242694838774,-288524050.28070325,0.0008012917234702799,298477321.29879993,8.327568277777781e+18
3,637,-98087231570.94919,-16666651141.628107,99493126684.86072,-2.9732835327071414,-295586008.01957124,0.0005047580965887304,299285164.6648196,4.996540966666673e+18
4,637,-98087313181.86125,-5555554944.032957,98244517393.96301,-3.085014228688617,-299316228.683214,0.0001725565903173353,299734041.88516045,1.66551365555556e+18
5,637,-98087313181.86125,5555554944.032957,98244517393.96301,3.085014228688617,-299316228.683214,-0.0001725565903173353,299734041.88516045,-1.66551365555556e+18
6,637,-98087231570.94919,16666651141.628107,99493126684.86072,2.9732835327071414,-295586008.01957124,-0.0005047580965887304,299285164.6648196,-4.996540966666673e+18
7,637,-98087095834.87546,27777713952.79023,101944493533.30998,2.8656242694838774,-288524050.28070325,-0.0008012917234702799,298477321.29879993,-8.327568277777781e+18
8,637,-98086945958.58461,38888740869.98682,105514847931.15744,2.7641312343027185,-278816782.842364,-0.0010471745603861109,297455535.9427231,-1.1658595588888881e+19
9,637,-98086816393.6808,49999744487.83928,110095404077.99438,2.670175585043155,-267272807.84993368,-0.0012366657350423526,296371855.54086864,-1.4989622900000004e+19
0,638,-98083816860.75023,-49999743675.792244,110092731356.87987,-2.670163218085579,-267271415.03726074,0.0012367257808365087,296371855.54086864,1.4989622900000004e+19
1,638,-98083946834.72823,-38888740399.031166,105512059768.07121,-2.764120762280398,-278815834.39087856,0.0010472299044299493,297455535.9427231,1.1658595588888881e+19
2,638,-98084097185.61353,-27777713749.5151,101941608295.46922,-2.8656162563398544,-288523517.86522406,0.0008013370817878035,298477321.29879993,8.327568277777781e+18
3,638,-98084233352.36227,-16666651092.145935,99490170825.80563,-2.9732784849762117,-295585802.9959651,0.0005047880898220652,299285164.6648196,4.996540966666673e+18
4,638,-98084315222.5252,-5555554942.083095,98241524231.79413,-3.0850125030701405,-299316205.0942405,0.00017256710517304865,299734041.88516045,1.66551365555556e+18
5,638,-98084315222.5252,5555554942.083095,98241524231.79413,3.0850125030701405,-299316205.0942405,-0.00017256710517304865,299734041.88516045,-1.66551365555556e+18
6,638,-98084233352.36227,16666651092.145935,99490170825.80563,2.9732784849762117,-295585802.9959651,-0.0005047880898220652,299285164.6648196,-4.996540966666673e+18
7,638,-98084097185.61353,27777713749.5151,101941608295.46922,2.8656162563398544,-288523517.86522406,-0.0008013370817878035,298477321.29879993,-8.327568277777781e+18
8,638,-98083946834.72823,38888740399.031166,105512059768.07121,2.764120762280398,-278815834.39087856,-0.0010472299044299493,297455535.9427231,-1.1658595588888881e+19
9,638,-98083816860.75023,49999743675.792244,110092731356.87987,2.670163218085579,-267271415.03726074,-0.0012367257808365087,296371855.54086864,-1.4989622900000004e+19
0,639,-98080817325.22714,-49999742862.42358,110090058649.69395,-2.670150850527525,-267270022.13020924,0.0012367858306910628,296371855.54086864,1.4989622900000004e+19
1,639,-98080947708.93219,-38888739927.30651,105509271614.46985,-2.764110289704616,-278814885.8697155,0.0010472852526730782,297455535.9427231,1.1658595588888881e+19
2,639,-98081098535.17609,-27777713545.907066,101938723062.95282,-2.8656082427422294,-288522985.40799433,0.0008013824438730853,298477321.29879993,8.327568277777781e+18
3,639,-98081235133.29741,-16666651042.582573,99487214968.80086,-2.973273436945336,-295585597.9555248,0.000504818085708014,299285164.6648196,4.996540966666673e+18
4,639,-98081317263.13258,-5555554940.130058,98238531069.86115,-3.0850107773465103,-299316181.50328344,0.0001725776209890575,299734041.88516045,1.66551365555556e+18
5,639,-98081317263.13258,5555554940.130058,98238531069.86115,3.0850107773465103,-299316181.50328344,-0.0001725776209890575,299734041.88516045,-1.66551365555556e+18
6,639,-98081235133.29741,16666651042.582573,99487214968.80086,2.973273436945336,-295585597.9555248,-0.000504818085708014,299285164.6648196,-4.996540966666673e+18
7,639,-98081098535.17609,27777713545.907066,101938723062.95282,2.8656082427422294,-288522985.40799433,-0.0008013824438730853,298477321.29879993,-8.327568277777781e+18
8,639,-98080947708.93219,38888739927.30651,105509271614.46985,2.764110289704616,-278814885.8697155,-0.0010472852526730782,297455535.9427231,-1.1658595588888881e+19
9,639,-98080817325.22714,49999742862.42358,110090058649.69395,2.670150850527525,-267270022.13020924,-0.0012367858306910628,296371855.54086864,-1.4989622900000004e+19
0,640,-98077817787.11124,-49999742047.73318,110087385956.43758,-2.6701384823689516,-267268629.1287712,0.0012368458846063498,296371855.54086864,1.4989622900000004e+19
1,640,-98077948581.1963,-38888739454.81271,105506483470.35405,-2.7640998165753303,-278813937.2788683,0.0010473406051159026,297455535.9427231,1.1658595588888881e+19
2,640,-98078099883.563,-27777713341.9661,101935837835.7612,-2.8656002286909645,-288522452.9090098,0.0008014278097265335,298477321.29879993,8.327568277777781e+18
3,640,-98078236913.75453,-16666650992.937979,99484259113.84657,-2.9732683886144886,-295585392.8982485,0.0005048480842468874,299285164.6648196,4.996540966666673e+18
4,640,-98078319303.6834,-5555554938.173776,98235537908.16408,-3.0850090515177175,-299316157.91034263,0.0001725881377654787,299734041.88516045,1.66551365555556e+18
5,640,-98078319303.6834,5555554938.173776,98235537908.16408,3.0850090515177175,-299316157.91034263,-0.0001725881377654787,299734041.88516045,-1.66551365555556e+18
6,640,-98078236913.75453,16666650992.937979,99484259113.84657,2.9732683886144886,-295585392.8982485,-0.0005048480842468874,299285164.6648196,-4.996540966666673e+18
7,640,-98078099883.563,27777713341.9661,101935837835.7612,2.8656002286909645,-288522452.9090098,-0.0008014278097265335,298477321.29879993,-8.327568277777781e+18
8,640,-98077948581.1963,38888739454.81271,105506483470.35405,2.7640998165753303,-278813937.2788683,-0.0010473406051159026,297455535.9427231,-1.1658595588888881e+19
9,640,-98077817787.11124,49999742047.73318,110087385956.43758,2.6701384823689516,-267268629.1287712,-0.0012368458846063498,296371855.54086864,-1.4989622900000004e+19
0,641,-98074818246.40231,-49999741231.72083,110084713277.1117,-2.670126113609819,-267267236.0329386,0.0012369059425827052,296371855.54086864,1.4989622900000004e+19
